5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 1 Occ (%)	Lane 2 Flow (Veh/5 Minutes)	Lane 2 Occ (%)	Lane 3 Flow (Veh/5 Minutes)	Lane 3 Occ (%)	Lane 4 Flow (Veh/5 Minutes)	Lane 4 Occ (%)	Lane 5 Flow (Veh/5 Minutes)	Lane 5 Occ (%)	Lane 6 Flow (Veh/5 Minutes)	Lane 6 Occ (%)	Flow (Veh/5 Minutes)	Occupancy (%)	# Lane Points	% Observed
01/15/2006 15:20	91.0	7.3	106.0	9.1	95.0	9.1	84.0	8.2	77.0	8.0	0.0	0.0	453.0	8.3	5	0.0
01/15/2006 15:25	99.0	6.9	115.0	8.7	103.0	8.9	88.0	8.2	74.0	7.0	0.0	0.0	479.0	7.9	5	0.0
01/15/2006 15:30	100.0	7.2	115.0	9.1	103.0	9.4	91.0	8.6	78.0	7.5	0.0	0.0	487.0	8.4	5	0.0
01/15/2006 15:35	102.0	7.4	117.0	9.4	105.0	9.7	93.0	8.8	78.0	7.7	0.0	0.0	495.0	8.6	5	0.0
01/15/2006 15:40	95.0	7.2	111.0	9.2	99.0	9.4	88.0	8.5	76.0	7.7	0.0	0.0	469.0	8.4	5	0.0
01/15/2006 15:45	100.0	7.2	119.0	9.1	105.0	9.4	91.0	8.6	76.0	7.5	0.0	0.0	491.0	8.3	5	0.0
01/15/2006 15:50	111.0	8.3	125.0	10.4	112.0	10.8	99.0	9.7	86.0	8.8	0.0	0.0	533.0	9.6	5	0.0
01/15/2006 15:55	96.0	7.1	111.0	9.1	100.0	9.1	88.0	8.2	75.0	7.4	0.0	0.0	470.0	8.2	5	0.0
01/15/2006 16:00	100.0	7.4	115.0	9.3	103.0	9.6	90.0	8.8	75.0	7.6	0.0	0.0	483.0	8.5	5	0.0
01/15/2006 16:05	95.0	7.1	111.0	9.1	99.0	9.3	88.0	8.4	75.0	7.6	0.0	0.0	468.0	8.3	5	0.0
01/15/2006 16:10	97.0	7.4	112.0	9.4	101.0	9.5	89.0	8.6	79.0	7.7	0.0	0.0	478.0	8.5	5	0.0
01/15/2006 16:15	98.0	7.2	113.0	9.2	102.0	9.4	90.0	8.5	77.0	7.5	0.0	0.0	480.0	8.3	5	0.0
01/15/2006 16:20	98.0	7.3	112.0	9.2	100.0	9.3	88.0	8.5	80.0	7.5	0.0	0.0	478.0	8.4	5	0.0
01/15/2006 16:25	98.0	7.2	112.0	9.1	101.0	9.3	89.0	8.6	77.0	7.4	0.0	0.0	477.0	8.3	5	0.0
01/15/2006 16:30	93.0	6.5	108.0	8.3	97.0	8.5	84.0	7.8	70.0	6.6	0.0	0.0	452.0	7.6	5	0.0
01/15/2006 16:35	89.0	6.3	107.0	8.1	97.0	8.2	83.0	7.5	70.0	6.3	0.0	0.0	446.0	7.3	5	0.0
01/15/2006 16:40	87.0	6.3	101.0	8.1	90.0	8.2	79.0	7.5	68.0	6.5	0.0	0.0	425.0	7.3	5	0.0
01/15/2006 16:45	97.0	7.0	113.0	8.9	102.0	9.2	88.0	8.4	74.0	7.3	0.0	0.0	474.0	8.2	5	0.0
01/15/2006 16:50	97.0	7.0	114.0	8.8	101.0	9.1	86.0	8.3	72.0	7.1	0.0	0.0	470.0	8.1	5	0.0
01/15/2006 16:55	95.0	6.6	113.0	8.4	100.0	8.6	86.0	7.9	71.0	6.7	0.0	0.0	465.0	7.6	5	0.0
01/15/2006 17:00	101.0	7.2	118.0	9.2	105.0	9.3	92.0	8.4	80.0	7.4	0.0	0.0	496.0	8.3	5	0.0
01/15/2006 17:05	104.0	7.6	119.0	9.4	106.0	9.7	94.0	8.9	78.0	7.6	0.0	0.0	501.0	8.6	5	0.0
01/15/2006 17:10	96.0	7.1	111.0	8.9	100.0	9.1	88.0	8.4	74.0	7.2	0.0	0.0	469.0	8.1	5	0.0
01/15/2006 17:15	93.0	6.5	108.0	8.3	97.0	8.5	85.0	7.8	71.0	6.7	0.0	0.0	454.0	7.6	5	0.0
01/15/2006 17:20	101.0	7.4	115.0	9.3	103.0	9.5	91.0	8.8	79.0	7.5	0.0	0.0	489.0	8.5	5	0.0
01/15/2006 17:25	95.0	7.1	110.0	9.0	99.0	9.3	87.0	8.5	73.0	7.3	0.0	0.0	464.0	8.3	5	0.0
01/15/2006 17:30	94.0	7.1	108.0	8.9	97.0	9.1	85.0	8.3	72.0	7.1	0.0	0.0	456.0	8.1	5	0.0
01/15/2006 17:35	88.0	6.2	104.0	7.9	94.0	8.1	81.0	7.5	67.0	6.3	0.0	0.0	434.0	7.2	5	0.0
01/15/2006 17:40	89.0	6.4	108.0	8.2	95.0	8.4	82.0	7.7	68.0	6.6	0.0	0.0	442.0	7.5	5	0.0
01/15/2006 17:45	93.0	6.8	108.0	8.7	97.0	8.9	85.0	8.1	74.0	7.0	0.0	0.0	457.0	7.9	5	0.0
01/15/2006 17:50	88.0	6.3	106.0	8.0	94.0	8.2	80.0	7.6	67.0	6.4	0.0	0.0	435.0	7.3	5	0.0
01/15/2006 17:55	86.0	6.2	104.0	8.0	92.0	8.2	79.0	7.5	66.0	6.5	0.0	0.0	427.0	7.3	5	0.0
01/15/2006 18:00	89.0	6.4	105.0	8.0	93.0	8.2	79.0	7.4	66.0	6.2	0.0	0.0	432.0	7.2	5	0.0
01/15/2006 18:05	94.0	6.7	112.0	8.4	99.0	8.6	85.0	7.9	71.0	6.7	0.0	0.0	461.0	7.7	5	0.0
01/15/2006 18:10	85.0	6.0	101.0	7.8	91.0	8.0	79.0	7.3	65.0	6.2	0.0	0.0	421.0	7.1	5	0.0
01/15/2006 18:15	92.0	7.0	106.0	8.9	95.0	8.9	83.0	8.1	71.0	7.1	0.0	0.0	447.0	8.0	5	0.0
01/15/2006 18:20	78.0	5.6	97.0	7.4	87.0	7.6	74.0	6.9	62.0	5.9	0.0	0.0	398.0	6.7	5	0.0
01/15/2006 18:25	96.0	6.8	112.0	8.6	100.0	8.8	87.0	8.1	72.0	6.9	0.0	0.0	467.0	7.8	5	0.0
01/15/2006 18:30	90.0	6.3	105.0	8.0	95.0	8.2	82.0	7.5	68.0	6.4	0.0	0.0	440.0	7.3	5	0.0
01/15/2006 18:35	85.0	6.0	102.0	7.7	90.0	7.8	77.0	7.2	64.0	6.0	0.0	0.0	418.0	6.9	5	0.0
01/15/2006 18:40	84.0	6.1	101.0	7.8	89.0	8.0	76.0	7.3	63.0	6.1	0.0	0.0	413.0	7.1	5	0.0
01/15/2006 18:45	82.0	5.8	97.0	7.5	88.0	7.7	77.0	7.1	65.0	5.9	0.0	0.0	409.0	6.8	5	0.0
01/15/2006 18:50	89.0	6.3	104.0	8.1	94.0	8.3	82.0	7.6	70.0	6.5	0.0	0.0	439.0	7.4	5	0.0
01/15/2006 18:55	89.0	6.6	107.0	8.2	94.0	8.4	80.0	7.7	67.0	6.5	0.0	0.0	437.0	7.5	5	0.0
01/15/2006 19:00	93.0	6.3	110.0	8.0	97.0	8.2	83.0	7.5	69.0	6.3	0.0	0.0	452.0	7.2	5	0.0
01/15/2006 19:05	89.0	6.4	105.0	8.3	94.0	8.5	83.0	7.8	70.0	6.7	0.0	0.0	441.0	7.5	5	0.0
01/15/2006 19:10	84.0	6.2	102.0	7.9	90.0	8.1	77.0	7.5	64.0	6.3	0.0	0.0	417.0	7.2	5	0.0
01/15/2006 19:15	75.0	5.4	92.0	7.1	83.0	7.2	73.0	6.6	60.0	5.6	0.0	0.0	383.0	6.4	5	0.0
01/15/2006 19:20	80.0	5.8	97.0	7.5	88.0	7.8	75.0	7.1	62.0	6.0	0.0	0.0	402.0	6.8	5	0.0
01/15/2006 19:25	75.0	5.6	93.0	7.2	83.0	7.4	70.0	6.8	58.0	5.8	0.0	0.0	379.0	6.5	5	0.0
01/15/2006 19:30	85.0	6.1	100.0	7.8	90.0	8.0	79.0	7.4	66.0	6.2	0.0	0.0	420.0	7.1	5	0.0
01/15/2006 19:35	81.0	6.1	97.0	7.8	88.0	8.0	77.0	7.4	67.0	6.3	0.0	0.0	410.0	7.1	5	0.0
01/15/2006 19:40	79.0	5.7	97.0	7.4	86.0	7.6	73.0	6.9	61.0	5.8	0.0	0.0	396.0	6.7	5	0.0
01/15/2006 19:45	85.0	6.1	100.0	7.9	90.0	8.0	79.0	7.3	68.0	6.3	0.0	0.0	422.0	7.1	5	0.0
01/15/2006 19:50	74.0	5.1	90.0	6.7	81.0	6.9	71.0	6.3	58.0	5.3	0.0	0.0	374.0	6.1	5	0.0
01/15/2006 19:55	77.0	5.4	95.0	7.1	85.0	7.3	74.0	6.7	61.0	5.6	0.0	0.0	392.0	6.4	5	0.0
01/15/2006 20:00	76.0	5.3	93.0	6.9	83.0	7.1	71.0	6.4	59.0	5.3	0.0	0.0	382.0	6.2	5	0.0
01/15/2006 20:05	80.0	5.8	98.0	7.4	87.0	7.6	74.0	7.0	61.0	5.8	0.0	0.0	400.0	6.7	5	0.0
01/15/2006 20:10	74.0	5.2	90.0	6.9	81.0	7.1	70.0	6.5	58.0	5.4	0.0	0.0	373.0	6.2	5	0.0
01/15/2006 20:15	78.0	5.5	95.0	7.1	85.0	7.2	73.0	6.6	60.0	5.4	0.0	0.0	391.0	6.4	5	0.0
01/15/2006 20:20	75.0	5.2	93.0	6.9	83.0	7.0	71.0	6.4	59.0	5.3	0.0	0.0	381.0	6.2	5	0.0
01/15/2006 20:25	75.0	5.5	91.0	7.1	82.0	7.3	71.0	6.6	59.0	5.5	0.0	0.0	378.0	6.4	5	0.0
01/15/2006 20:30	72.0	4.9	89.0	6.5	79.0	6.6	67.0	6.0	55.0	4.9	0.0	0.0	362.0	5.8	5	0.0
01/15/2006 20:35	79.0	5.4	96.0	7.1	87.0	7.3	75.0	6.7	62.0	5.6	0.0	0.0	399.0	6.4	5	0.0
01/15/2006 20:40	64.0	4.8	80.0	6.5	73.0	6.6	63.0	6.1	52.0	5.0	0.0	0.0	332.0	5.8	5	0.0
01/15/2006 20:45	71.0	5.1	89.0	6.8	80.0	7.0	68.0	6.4	56.0	5.3	0.0	0.0	364.0	6.1	5	0.0
01/15/2006 20:50	69.0	5.1	85.0	6.7	77.0	6.8	66.0	6.2	54.0	5.1	0.0	0.0	351.0	6.0	5	0.0
01/15/2006 20:55	70.0	5.1	88.0	6.7	78.0	6.9	66.0	6.3	55.0	5.3	0.0	0.0	357.0	6.1	5	0.0
01/15/2006 21:00	70.0	5.2	86.0	6.8	77.0	7.0	67.0	6.4	56.0	5.3	0.0	0.0	356.0	6.1	5	0.0
01/15/2006 21:05	67.0	5.0	85.0	6.5	75.0	6.6	63.0	6.0	52.0	4.9	0.0	0.0	342.0	5.8	5	0.0
01/15/2006 21:10	68.0	5.2	85.0	6.9	77.0	7.0	65.0	6.4	54.0	5.4	0.0	0.0	349.0	6.2	5	0.0
01/15/2006 21:15	65.0	4.6	83.0	6.2	74.0	6.4	62.0	5.8	51.0	4.7	0.0	0.0	335.0	5.5	5	0.0
01/15/2006 21:20	62.0	4.7	79.0	6.3	72.0	6.4	62.0	5.9	51.0	4.9	0.0	0.0	326.0	5.7	5	0.0
01/15/2006 21:25	64.0	4.7	82.0	6.3	73.0	6.4	62.0	5.8	51.0	4.8	0.0	0.0	332.0	5.6	5	0.0
01/15/2006 21:30	70.0	5.1	86.0	6.7	78.0	6.9	67.0	6.2	55.0	5.1	0.0	0.0	356.0	6.0	5	0.0
01/15/2006 21:35	72.0	5.1	90.0	6.8	80.0	6.9	68.0	6.3	56.0	5.2	0.0	0.0	366.0	6.1	5	0.0
01/15/2006 21:40	66.0	4.8	82.0	6.4	74.0	6.6	64.0	6.0	53.0	4.9	0.0	0.0	339.0	5.8	5	0.0
01/15/2006 21:45	68.0	4.8	84.0	6.4	76.0	6.5	66.0	5.9	54.0	4.9	0.0	0.0	348.0	5.7	5	0.0
01/15/2006 21:50	65.0	4.8	82.0	6.4	74.0	6.5	63.0	5.9	52.0	4.9	0.0	0.0	336.0	5.7	5	0.0
01/15/2006 21:55	62.0	4.6	80.0	6.2	71.0	6.3	60.0	5.7	50.0	4.7	0.0	0.0	323.0	5.5	5	0.0
01/15/2006 22:00	65.0	4.9	81.0	6.5	73.0	6.5	63.0	6.1	52.0	4.9	0.0	0.0	334.0	5.8	5	0.0
01/15/2006 22:05	64.0	5.0	81.0	6.7	73.0	6.9	64.0	6.3	54.0	5.3	0.0	0.0	336.0	6.0	5	0.0
01/15/2006 22:10	62.0	4.5	80.0	6.0	71.0	6.1	60.0	5.5	49.0	4.4	0.0	0.0	322.0	5.3	5	0.0
01/15/2006 22:15	60.0	4.4	79.0	6.0	70.0	6.2	60.0	5.6	49.0	4.6	0.0	0.0	318.0	5.4	5	0.0
01/15/2006 22:20	63.0	4.6	80.0	6.2	72.0	6.4	62.0	5.8	51.0	4.7	0.0	0.0	328.0	5.5	5	0.0
01/15/2006 22:25	64.0	4.7	81.0	6.2	72.0	6.4	61.0	5.8	50.0	4.7	0.0	0.0	328.0	5.6	5	0.0
01/15/2006 22:30	63.0	4.7	80.0	6.4	72.0	6.5	62.0	5.9	52.0	4.9	0.0	0.0	329.0	5.7	5	0.0
01/15/2006 22:35	57.0	4.4	75.0	5.9	67.0	6.0	56.0	5.5	46.0	4.4	0.0	0.0	301.0	5.2	5	0.0
01/15/2006 22:40	59.0	4.4	77.0	5.9	68.0	6.0	57.0	5.5	47.0	4.4	0.0	0.0	308.0	5.2	5	0.0
01/15/2006 22:45	62.0	4.5	80.0	6.0	71.0	6.1	60.0	5.5	50.0	4.5	0.0	0.0	323.0	5.3	5	0.0
01/15/2006 22:50	64.0	4.5	79.0	6.0	71.0	6.0	62.0	5.6	49.0	4.3	0.0	0.0	325.0	5.3	5	0.0
01/15/2006 22:55	56.0	4.3	73.0	5.8	65.0	5.9	55.0	5.3	45.0	4.3	0.0	0.0	294.0	5.1	5	0.0
01/15/2006 23:00	57.0	4.3	73.0	5.7	66.0	5.8	57.0	5.3	44.0	4.0	0.0	0.0	297.0	5.0	5	0.0
01/15/2006 23:05	51.0	3.8	69.0	5.3	62.0	5.4	52.0	4.8	42.0	3.8	0.0	0.0	276.0	4.6	5	0.0
01/15/2006 23:10	51.0	4.0	70.0	5.5	62.0	5.6	52.0	5.1	43.0	4.1	0.0	0.0	278.0	4.9	5	0.0
01/15/2006 23:15	57.0	4.2	73.0	5.6	66.0	5.7	56.0	5.2	44.0	4.0	0.0	0.0	296.0	4.9	5	0.0
01/15/2006 23:20	50.0	3.7	68.0	5.1	61.0	5.2	51.0	4.7	42.0	3.8	0.0	0.0	272.0	4.5	5	0.0
01/15/2006 23:25	48.0	3.7	65.0	5.1	58.0	5.2	49.0	4.7	40.0	3.7	0.0	0.0	260.0	4.5	5	0.0
01/15/2006 23:30	47.0	3.7	64.0	5.2	59.0	5.3	50.0	4.8	38.0	3.7	0.0	0.0	258.0	4.6	5	0.0
01/15/2006 23:35	45.0	3.4	62.0	4.9	55.0	4.9	46.0	4.4	38.0	3.4	0.0	0.0	246.0	4.2	5	0.0
01/15/2006 23:40	53.0	3.9	71.0	5.4	63.0	5.5	53.0	5.0	44.0	4.0	0.0	0.0	284.0	4.8	5	0.0
01/15/2006 23:45	46.0	3.5	64.0	4.9	57.0	5.0	47.0	4.5	37.0	3.2	0.0	0.0	251.0	4.3	5	0.0
01/15/2006 23:50	43.0	3.4	61.0	4.9	55.0	4.9	46.0	4.4	37.0	3.3	0.0	0.0	242.0	4.2	5	0.0
01/15/2006 23:55	46.0	3.6	64.0	5.1	57.0	5.2	47.0	4.7	39.0	3.6	0.0	0.0	253.0	4.4	5	0.0
01/16/2006 00:00	42.0	3.3	60.0	4.8	53.0	4.8	44.0	4.4	34.0	3.0	0.0	0.0	233.0	4.1	5	0.0
01/16/2006 00:05	51.0	4.0	67.0	5.5	61.0	5.6	52.0	5.3	39.0	3.8	0.0	0.0	270.0	4.8	5	0.0
01/16/2006 00:10	41.0	3.4	59.0	4.8	53.0	4.9	44.0	4.4	36.0	3.5	0.0	0.0	233.0	4.2	5	0.0
01/16/2006 00:15	40.0	3.2	58.0	4.6	53.0	4.7	45.0	4.3	32.0	3.1	0.0	0.0	228.0	4.0	5	0.0
01/16/2006 00:20	44.0	3.4	61.0	5.0	56.0	5.1	48.0	4.6	35.0	3.3	0.0	0.0	244.0	4.3	5	0.0
01/16/2006 00:25	40.0	3.2	58.0	4.6	53.0	4.7	45.0	4.2	32.0	3.3	0.0	0.0	228.0	4.0	5	0.0
01/16/2006 00:30	37.0	3.0	56.0	4.4	50.0	4.5	41.0	4.0	30.0	2.7	0.0	0.0	214.0	3.7	5	0.0
01/16/2006 00:35	37.0	3.1	55.0	4.5	49.0	4.6	40.0	4.1	32.0	3.0	0.0	0.0	213.0	3.9	5	0.0
01/16/2006 00:40	37.0	3.2	54.0	4.6	49.0	4.7	40.0	4.2	32.0	3.0	0.0	0.0	212.0	3.9	5	0.0
01/16/2006 00:45	33.0	3.0	51.0	4.2	45.0	4.3	37.0	3.9	30.0	3.0	0.0	0.0	196.0	3.7	5	0.0
01/16/2006 00:50	31.0	2.9	49.0	4.1	44.0	4.1	37.0	3.7	29.0	2.8	0.0	0.0	190.0	3.5	5	0.0
01/16/2006 00:55	34.0	3.0	52.0	4.2	47.0	4.3	38.0	3.9	29.0	2.8	0.0	0.0	200.0	3.6	5	0.0
01/16/2006 01:00	33.0	2.9	52.0	4.3	46.0	4.4	38.0	4.0	30.0	3.0	0.0	0.0	199.0	3.7	5	0.0
01/16/2006 01:05	30.0	2.8	49.0	4.0	44.0	4.0	36.0	3.7	25.0	2.5	0.0	0.0	184.0	3.4	5	0.0
01/16/2006 01:10	28.0	2.7	46.0	4.0	41.0	4.1	34.0	3.7	27.0	2.6	0.0	0.0	176.0	3.4	5	0.0
01/16/2006 01:15	33.0	2.9	52.0	4.3	46.0	4.3	38.0	3.9	28.0	2.7	0.0	0.0	197.0	3.6	5	0.0
01/16/2006 01:20	32.0	3.3	50.0	4.5	45.0	4.6	37.0	4.1	28.0	3.0	0.0	0.0	192.0	3.9	5	0.0
01/16/2006 01:25	30.0	2.7	48.0	4.0	43.0	4.1	36.0	3.7	27.0	2.4	0.0	0.0	184.0	3.4	5	0.0
01/16/2006 01:30	32.0	2.8	50.0	4.2	44.0	4.2	36.0	3.8	27.0	2.5	0.0	0.0	189.0	3.5	5	0.0
01/16/2006 01:35	31.0	2.7	49.0	4.0	43.0	4.1	36.0	3.7	28.0	2.7	0.0	0.0	187.0	3.4	5	0.0
01/16/2006 01:40	33.0	2.8	51.0	4.2	46.0	4.3	38.0	3.8	30.0	2.9	0.0	0.0	198.0	3.6	5	0.0
01/16/2006 01:45	28.0	2.7	46.0	3.9	41.0	3.9	33.0	3.5	25.0	2.6	0.0	0.0	173.0	3.3	5	0.0
01/16/2006 01:50	30.0	2.7	47.0	4.1	42.0	4.1	35.0	3.7	27.0	2.3	0.0	0.0	181.0	3.4	5	0.0
01/16/2006 01:55	32.0	2.7	50.0	4.2	45.0	4.3	37.0	3.8	26.0	2.4	0.0	0.0	190.0	3.5	5	0.0
01/16/2006 02:00	29.0	2.8	46.0	4.2	42.0	4.3	34.0	3.9	26.0	2.6	0.0	0.0	177.0	3.6	5	0.0
01/16/2006 02:05	27.0	2.7	44.0	3.8	40.0	3.9	32.0	3.7	21.0	2.1	0.0	0.0	164.0	3.2	5	0.0
01/16/2006 02:10	31.0	2.9	49.0	4.3	44.0	4.3	36.0	3.8	27.0	2.3	0.0	0.0	187.0	3.5	5	0.0
01/16/2006 02:15	31.0	2.9	48.0	4.1	43.0	4.2	35.0	3.8	24.0	2.4	0.0	0.0	181.0	3.5	5	0.0
01/16/2006 02:20	29.0	2.9	47.0	4.1	42.0	4.2	34.0	3.8	25.0	2.7	0.0	0.0	177.0	3.5	5	0.0
01/16/2006 02:25	33.0	2.9	50.0	4.0	45.0	4.1	36.0	3.9	23.0	2.5	0.0	0.0	187.0	3.5	5	0.0
01/16/2006 02:30	31.0	2.8	50.0	4.0	45.0	4.1	37.0	3.8	25.0	2.8	0.0	0.0	188.0	3.5	5	0.0
01/16/2006 02:35	29.0	2.8	47.0	4.1	42.0	4.2	34.0	3.7	27.0	2.5	0.0	0.0	179.0	3.4	5	0.0
01/16/2006 02:40	27.0	2.6	45.0	4.0	40.0	4.0	33.0	3.6	26.0	2.3	0.0	0.0	171.0	3.3	5	0.0
01/16/2006 02:45	30.0	2.8	45.0	4.0	41.0	4.1	33.0	4.0	23.0	2.6	0.0	0.0	172.0	3.5	5	0.0
01/16/2006 02:50	26.0	2.5	44.0	3.7	40.0	3.8	32.0	3.5	22.0	2.3	0.0	0.0	164.0	3.1	5	0.0
01/16/2006 02:55	28.0	2.7	46.0	4.0	41.0	4.0	34.0	3.6	23.0	2.4	0.0	0.0	172.0	3.3	5	0.0
01/16/2006 03:00	25.0	2.7	43.0	3.8	39.0	3.8	32.0	3.4	23.0	2.4	0.0	0.0	162.0	3.2	5	0.0
01/16/2006 03:05	29.0	2.9	46.0	4.1	41.0	4.2	34.0	3.8	23.0	2.6	0.0	0.0	173.0	3.5	5	0.0
01/16/2006 03:10	26.0	2.6	42.0	3.9	38.0	4.1	30.0	4.0	21.0	2.3	0.0	0.0	157.0	3.4	5	0.0
01/16/2006 03:15	25.0	2.5	43.0	3.8	39.0	3.9	31.0	3.5	24.0	2.2	0.0	0.0	162.0	3.2	5	0.0
01/16/2006 03:20	23.0	2.7	41.0	4.0	37.0	4.0	30.0	3.6	20.0	2.2	0.0	0.0	151.0	3.3	5	0.0
01/16/2006 03:25	28.0	2.9	47.0	4.1	42.0	4.1	34.0	3.8	24.0	2.7	0.0	0.0	175.0	3.5	5	0.0
01/16/2006 03:30	26.0	2.6	44.0	4.0	40.0	4.0	33.0	3.6	21.0	2.5	0.0	0.0	164.0	3.3	5	0.0
01/16/2006 03:35	28.0	2.8	45.0	4.1	41.0	4.2	33.0	3.9	20.0	2.8	0.0	0.0	167.0	3.6	5	0.0
01/16/2006 03:40	25.0	2.5	43.0	3.8	38.0	3.9	31.0	3.6	20.0	2.2	0.0	0.0	157.0	3.2	5	0.0
01/16/2006 03:45	27.0	2.6	45.0	4.0	40.0	4.0	33.0	3.7	24.0	2.9	0.0	0.0	169.0	3.4	5	0.0
01/16/2006 03:50	26.0	3.1	42.0	4.3	38.0	4.3	31.0	3.9	24.0	3.0	0.0	0.0	161.0	3.7	5	0.0
01/16/2006 03:55	29.0	2.8	47.0	4.1	42.0	4.1	35.0	3.9	23.0	2.9	0.0	0.0	176.0	3.6	5	0.0
01/16/2006 04:00	23.0	2.7	40.0	3.8	36.0	3.9	29.0	3.6	23.0	2.4	0.0	0.0	151.0	3.3	5	0.0
01/16/2006 04:05	24.0	2.7	41.0	4.0	37.0	4.1	30.0	3.8	22.0	2.4	0.0	0.0	154.0	3.4	5	0.0
01/16/2006 04:10	26.0	2.8	44.0	4.2	39.0	4.3	32.0	3.9	22.0	3.1	0.0	0.0	163.0	3.7	5	0.0
01/16/2006 04:15	27.0	2.6	44.0	3.9	39.0	4.0	32.0	4.0	22.0	2.5	0.0	0.0	164.0	3.4	5	0.0
01/16/2006 04:20	29.0	3.0	46.0	4.2	41.0	4.3	33.0	3.9	22.0	2.7	0.0	0.0	171.0	3.6	5	0.0
01/16/2006 04:25	30.0	2.8	44.0	4.0	39.0	4.1	32.0	3.9	23.0	2.5	0.0	0.0	168.0	3.5	5	0.0
01/16/2006 04:30	27.0	3.0	45.0	4.1	40.0	4.1	33.0	3.8	23.0	2.8	0.0	0.0	168.0	3.6	5	0.0
01/16/2006 04:35	26.0	3.0	41.0	4.3	37.0	4.4	30.0	4.1	21.0	2.6	0.0	0.0	155.0	3.7	5	0.0
01/16/2006 04:40	27.0	2.9	44.0	4.2	40.0	4.3	32.0	4.0	21.0	2.6	0.0	0.0	164.0	3.6	5	0.0
01/16/2006 04:45	31.0	3.5	45.0	4.7	40.0	4.8	33.0	4.4	26.0	3.1	0.0	0.0	175.0	4.1	5	0.0
01/16/2006 04:50	38.0	3.3	53.0	4.8	48.0	4.9	39.0	4.7	27.0	3.1	0.0	0.0	205.0	4.1	5	0.0
01/16/2006 04:55	31.0	3.1	48.0	4.5	43.0	4.6	35.0	4.2	27.0	2.9	0.0	0.0	184.0	3.8	5	0.0
01/16/2006 05:00	34.0	3.1	48.0	4.6	43.0	4.7	34.0	4.5	22.0	2.9	0.0	0.0	181.0	3.9	5	0.0
01/16/2006 05:05	34.0	3.3	51.0	4.6	46.0	4.7	38.0	4.4	26.0	2.9	0.0	0.0	195.0	4.0	5	0.0
01/16/2006 05:10	32.0	3.1	50.0	4.5	45.0	4.6	37.0	4.2	28.0	2.9	0.0	0.0	192.0	3.9	5	0.0
01/16/2006 05:15	34.0	3.3	51.0	4.8	45.0	4.9	37.0	4.5	27.0	3.2	0.0	0.0	194.0	4.1	5	0.0
01/16/2006 05:20	42.0	3.5	58.0	4.9	52.0	5.0	43.0	4.6	31.0	3.3	0.0	0.0	226.0	4.2	5	0.0
01/16/2006 05:25	41.0	3.5	59.0	5.0	52.0	5.1	43.0	4.7	35.0	3.6	0.0	0.0	230.0	4.4	5	0.0
01/16/2006 05:30	45.0	4.3	62.0	5.9	54.0	6.0	46.0	5.6	37.0	4.2	0.0	0.0	244.0	5.2	5	0.0
01/16/2006 05:35	42.0	3.7	60.0	5.2	53.0	5.3	44.0	4.8	35.0	3.8	0.0	0.0	234.0	4.6	5	0.0
01/16/2006 05:40	48.0	4.3	63.0	5.8	57.0	5.9	47.0	5.5	35.0	4.2	0.0	0.0	250.0	5.1	5	0.0
01/16/2006 05:45	46.0	4.1	63.0	5.7	56.0	5.8	46.0	5.4	37.0	4.4	0.0	0.0	248.0	5.1	5	0.0
01/16/2006 05:50	43.0	3.7	60.0	5.2	53.0	5.3	45.0	4.9	37.0	3.9	0.0	0.0	238.0	4.6	5	0.0
01/16/2006 05:55	48.0	4.0	65.0	5.5	59.0	5.6	49.0	5.2	36.0	4.1	0.0	0.0	257.0	4.9	5	0.0
01/16/2006 06:00	47.0	4.6	61.0	6.2	55.0	6.3	45.0	5.9	35.0	4.5	0.0	0.0	243.0	5.5	5	0.0
01/16/2006 06:05	54.0	4.3	70.0	5.9	63.0	6.0	53.0	5.6	41.0	4.2	0.0	0.0	281.0	5.2	5	0.0
01/16/2006 06:10	52.0	4.0	70.0	5.5	62.0	5.6	52.0	5.1	41.0	4.1	0.0	0.0	277.0	4.9	5	0.0
01/16/2006 06:15	60.0	4.5	76.0	6.0	69.0	6.2	58.0	5.6	46.0	4.6	0.0	0.0	309.0	5.4	5	0.0
01/16/2006 06:20	60.0	4.7	76.0	6.3	68.0	6.3	58.0	5.9	47.0	4.8	0.0	0.0	309.0	5.6	5	0.0
01/16/2006 06:25	61.0	5.1	77.0	6.7	70.0	6.7	59.0	6.3	48.0	5.0	0.0	0.0	315.0	6.0	5	0.0
01/16/2006 06:30	62.0	4.9	78.0	6.6	70.0	6.7	59.0	6.2	48.0	5.1	0.0	0.0	317.0	5.9	5	0.0
01/16/2006 06:35	67.0	4.9	82.0	6.5	74.0	6.6	64.0	6.1	52.0	4.9	0.0	0.0	339.0	5.8	5	0.0
01/16/2006 06:40	66.0	4.8	83.0	6.5	73.0	6.5	62.0	6.0	51.0	4.9	0.0	0.0	335.0	5.8	5	0.0
01/16/2006 06:45	69.0	5.0	85.0	6.7	76.0	6.8	65.0	6.3	53.0	5.2	0.0	0.0	348.0	6.0	5	0.0
01/16/2006 06:50	70.0	5.5	87.0	7.3	77.0	7.4	65.0	6.8	53.0	5.6	0.0	0.0	352.0	6.5	5	0.0
01/16/2006 06:55	74.0	5.6	89.0	7.3	80.0	7.3	70.0	6.8	58.0	5.6	0.0	0.0	371.0	6.5	5	0.0
